month;price_index;gdp_index;gdp_growth;unemployment;average_workers;families_median_wealth;families_wealth;families_commuting;families_savings;families_helped;amount_subsidised;firms_wealth;firms_profit;gini_index;average_utility;pct_zero_consumption;rent_default;inflation;average_qli;house_vacancy;house_price;house_rent;affordable;p_delinquent;equally;locally;fpm;bank
;1.616;3535.75;-0.301;0.12;38.907;1.386;21172.996;1820.989;25872.722;0;0.0;695847.776;1.403;0.477;0.2633;0.0296;0.005;0.0;0.706;0.251;401.9528;0.5524;0.1973;0.8431;109298.4255;202369.8467;30659.7025;6.1745
;1.658;3604.108;-0.118;0.121;38.977;1.412;21312.439;1850.612;25758.189;0;0.0;699218.628;0.886;0.476;0.2736;0.0279;0.0059;-0.0041;0.72;0.242;400.2074;0.5768;0.192;0.8503;111465.3719;206483.6816;31341.8072;6.5636
;1.598;3594.362;-0.526;0.12;38.896;1.355;20776.231;1828.029;25988.664;0;0.0;690281.409;0.847;0.477;0.2657;0.0277;0.0063;0.0;0.703;0.232;391.9149;0.5608;0.1916;0.7911;110227.1256;201949.7966;31046.2648;10.1746
;1.63;3545.905;-0.032;0.121;38.88;1.387;20801.097;1813.469;26476.344;0;0.0;702012.067;3.673;0.474;0.2607;0.0289;0.0052;0.0;0.707;0.253;380.5849;0.5611;0.1928;0.8227;109063.9584;200688.8956;30780.4187;9.0624
;1.603;3495.155;0.205;0.12;38.919;1.396;21253.036;1816.558;26499.168;0;0.0;704821.452;3.02;0.479;0.2642;0.0285;0.0072;0.0;0.704;0.238;387.6952;0.5821;0.1897;0.7589;110636.3284;201592.6509;31236.6933;9.4711
;1.617;3677.881;-0.674;0.121;38.913;1.253;19768.012;1803.865;25929.248;0;0.0;719874.732;2.212;0.481;0.2637;0.0302;0.0056;0.0;0.703;0.245;327.722;0.5386;0.1756;0.8354;111069.0315;199761.5241;30907.2828;10.6894
;1.571;3427.377;-0.039;0.12;38.904;1.409;21024.223;1833.229;25472.961;0;0.0;701374.911;0.871;0.472;0.27;0.0298;0.0051;0.0002;0.712;0.245;402.4331;0.5658;0.1937;0.8485;108702.1997;200759.0243;30642.5441;6.8382
;1.574;3507.515;-0.3;0.121;38.91;1.353;20272.537;1830.508;26377.682;0;0.0;689096.737;2.016;0.47;0.2573;0.0309;0.0047;0.0;0.727;0.251;364.7193;0.5737;0.1898;0.8344;108053.1153;195637.1803;30526.5437;12.1585
;1.6084;3539.2622;-0.197;0.1206;38.9074;1.3619;20670.2527;1825.6733;25939.5513;0;0.0;701405.9963;1.7137;0.4752;0.2648799999999999;0.0297099999999999;0.00579;-0.00039;0.7102000000000002;0.2439;379.62407;0.5632800000000001;0.19035;0.82394;109737.16586999998;200798.26809;30877.5819;9.15576
;1.622;3637.823;-0.356;0.12;38.998;1.402;21341.817;1807.441;27090.137;0;0.0;693684.173;-4.599;0.476;0.2702;0.0296;0.0045;0.0001;0.708;0.247;396.6566;0.568;0.2;0.8372;113827.3195;211407.809;31956.8297;12.1917
;1.592;3515.627;0.733;0.12;38.881;1.41;21224.55;1833.566;26660.946;0;0.0;691304.992;0.372;0.472;0.2629;0.0325;0.0054;0.0;0.701;0.258;392.9537;0.5575;0.2081;0.784;109280.071;201617.2219;30833.8833;12.9289
;1.622;3637.823;-0.356;0.12;38.998;1.402;21341.817;1807.441;27090.137;0;0.0;693684.173;-4.599;0.476;0.2702;0.0296;0.0045;0.0001;0.708;0.247;396.6566;0.568;0.2;0.8372;113827.3195;211407.809;31956.8297;12.1917
;1.592;3515.627;0.733;0.12;38.881;1.41;21224.55;1833.566;26660.946;0;0.0;691304.992;0.372;0.472;0.2629;0.0325;0.0054;0.0;0.701;0.258;392.9537;0.5575;0.2081;0.784;109280.071;201617.2219;30833.8833;12.9289
;1.725;3536.339;-0.74;0.12;38.956;1.331;20244.815;1814.658;26132.283;0;0.0;707837.532;-0.828;0.472;0.2678;0.0275;0.006;0.0002;0.704;0.242;367.016;0.5497;0.2017;0.7963;113463.4841;207771.9527;31700.9105;14.6521
;1.725;3627.581;-0.085;0.121;38.892;1.283;20299.825;1821.028;25940.408;0;0.0;724954.206;1.816;0.483;0.2732;0.0264;0.0076;0.0;0.692;0.209;357.901;0.5621;0.1736;0.8414;117004.7865;209913.2955;32629.2412;20.1085
;1.674;3590.697;0.164;0.121;38.937;1.374;20783.965;1823.501;26362.246;0;0.0;739791.484;1.526;0.473;0.2736;0.0248;0.0059;0.0;0.72;0.249;372.8168;0.5762;0.1896;0.8565;113448.4223;208668.5108;31782.9625;12.5272
;1.685;3752.86;-0.723;0.12;38.922;1.322;20990.018;1814.474;26641.798;0;0.0;713828.249;3.522;0.487;0.2727;0.0285;0.0033;0.0;0.685;0.217;390.7175;0.5467;0.188;0.8064;113378.9963;206653.2891;31677.1985;8.9306
;1.757;3578.604;-0.25;0.121;38.91;1.403;21211.531;1793.407;26456.327;0;0.0;696979.195;3.613;0.474;0.2714;0.0274;0.0033;0.0;0.716;0.26;404.6203;0.5705;0.2021;0.8343;112960.1502;208631.3311;31752.6574;11.1753
;1.687;3770.192;-0.226;0.12;38.899;1.346;20808.945;1842.528;26653.056;0;0.0;721344.546;0.153;0.477;0.2767;0.0235;0.0052;0.0002;0.71;0.255;375.8257;0.5504;0.1991;0.755;115104.8619;214020.9845;32005.743;8.9361
;1.567;3577.511;0.239;0.122;38.896;1.307;20130.198;1818.211;25825.139;0;0.0;721474.527;1.531;0.476;0.261;0.034;0.0045;0.0;0.69;0.249;355.6298;0.5513;0.195;0.7875;109339.8162;197593.8393;30627.9092;19.5548
;1.644;3580.517;0.502;0.121;38.904;1.368;20540.59;1836.432;26154.855;0;0.0;715456.512;1.45;0.473;0.2757;0.0299;0.0061;0.0002;0.707;0.247;380.3892;0.5589;0.1961;0.8063;112739.6379;207843.2571;31510.2041;8.2204
;1.725;3627.581;-0.085;0.121;38.892;1.283;20299.825;1821.028;25940.408;0;0.0;724954.206;1.816;0.483;0.2732;0.0264;0.0076;0.0;0.692;0.209;357.901;0.5621;0.1736;0.8414;117004.7865;209913.2955;32629.2412;20.1085
;1.725;3536.339;-0.74;0.12;38.956;1.331;20244.815;1814.658;26132.283;0;0.0;707837.532;-0.828;0.472;0.2678;0.0275;0.006;0.0002;0.704;0.242;367.016;0.5497;0.2017;0.7963;113463.4841;207771.9527;31700.9105;14.6521
;1.687;3770.192;-0.226;0.12;38.899;1.346;20808.945;1842.528;26653.056;0;0.0;721344.546;0.153;0.477;0.2767;0.0235;0.0052;0.0002;0.71;0.255;375.8257;0.5504;0.1991;0.755;115104.8619;214020.9845;32005.743;8.9361
;1.674;3590.697;0.164;0.121;38.937;1.374;20783.965;1823.501;26362.246;0;0.0;739791.484;1.526;0.473;0.2736;0.0248;0.0059;0.0;0.72;0.249;372.8168;0.5762;0.1896;0.8565;113448.4223;208668.5108;31782.9625;12.5272
;1.685;3752.86;-0.723;0.12;38.922;1.322;20990.018;1814.474;26641.798;0;0.0;713828.249;3.522;0.487;0.2727;0.0285;0.0033;0.0;0.685;0.217;390.7175;0.5467;0.188;0.8064;113378.9963;206653.2891;31677.1985;8.9306
;1.757;3578.604;-0.25;0.121;38.91;1.403;21211.531;1793.407;26456.327;0;0.0;696979.195;3.613;0.474;0.2714;0.0274;0.0033;0.0;0.716;0.26;404.6203;0.5705;0.2021;0.8343;112960.1502;208631.3311;31752.6574;11.1753
;1.567;3577.511;0.239;0.122;38.896;1.307;20130.198;1818.211;25825.139;0;0.0;721474.527;1.531;0.476;0.261;0.034;0.0045;0.0;0.69;0.249;355.6298;0.5513;0.195;0.7875;109339.8162;197593.8393;30627.9092;19.5548
;1.644;3580.517;0.502;0.121;38.904;1.368;20540.59;1836.432;26154.855;0;0.0;715456.512;1.45;0.473;0.2757;0.0299;0.0061;0.0002;0.707;0.247;380.3892;0.5589;0.1961;0.8063;112739.6379;207843.2571;31510.2041;8.2204
;1.6678000000000002;3616.7751;-0.0742;0.1206;38.9195;1.3546;20757.6254;1820.5246;26391.7195;0;0.0;712665.5416;0.8555999999999997;0.4763;0.27052;0.0284099999999999;0.00518;7.000000000000001e-05;0.7033000000000001;0.2433;379.4526599999999;0.5591299999999999;0.19533;0.81049;113054.75459;207412.14909999995;31647.75394000001;12.92256
;1.657;3761.917;-0.788;0.121;38.837;1.397;21527.788;1825.969;27945.388;0;0.0;705191.156;-0.828;0.48;0.2799;0.0275;0.0052;0.0;0.693;0.236;401.8283;0.5566;0.2019;0.7764;116959.8715;215907.0816;32599.4128;16.9201
;1.65;3761.974;0.253;0.121;38.848;1.355;20844.435;1842.235;27358.532;0;0.0;708720.23;-0.556;0.478;0.2808;0.0318;0.0048;0.0;0.696;0.245;386.4926;0.564;0.1999;0.735;114328.991;209000.3774;31957.9903;10.9506
;1.657;3761.917;-0.788;0.121;38.837;1.397;21527.788;1825.969;27945.388;0;0.0;705191.156;-0.828;0.48;0.2799;0.0275;0.0052;0.0;0.693;0.236;401.8283;0.5566;0.2019;0.7764;116959.8715;215907.0816;32599.4128;16.9201
;1.65;3761.974;0.253;0.121;38.848;1.355;20844.435;1842.235;27358.532;0;0.0;708720.23;-0.556;0.478;0.2808;0.0318;0.0048;0.0;0.696;0.245;386.4926;0.564;0.1999;0.735;114328.991;209000.3774;31957.9903;10.9506
;1.688;3691.986;-0.358;0.12;38.931;1.368;21119.733;1802.888;26468.915;0;0.0;722452.994;0.999;0.479;0.2698;0.0261;0.0069;0.0002;0.702;0.245;396.5743;0.5541;0.1929;0.7684;115673.1078;211924.2828;32213.6503;9.218
;1.709;3564.442;-0.214;0.121;38.941;1.458;21883.658;1838.507;26556.186;0;0.0;703303.824;0.413;0.475;0.2688;0.0279;0.0032;0.0;0.718;0.252;411.2409;0.5748;0.2016;0.7284;114446.6808;211706.9685;32067.2458;14.6576
;1.872;3709.484;-0.197;0.121;38.953;1.406;21417.021;1826.249;27393.322;0;0.0;714352.325;3.783;0.477;0.2791;0.0252;0.0053;0.0;0.707;0.238;396.3856;0.5615;0.2029;0.7984;118005.1688;217801.5939;32909.3684;15.0951
;1.721;3615.551;-0.147;0.121;38.822;1.393;21389.755;1829.481;26979.468;0;0.0;707572.88;0.503;0.479;0.289;0.0252;0.0053;0.0004;0.705;0.232;404.4238;0.5627;0.2002;0.8264;116651.4096;215151.0839;32498.2759;14.6954
;1.722;3768.475;-0.362;0.121;38.851;1.416;21598.155;1814.741;27564.259;0;0.0;695643.23;1.804;0.477;0.2813;0.0276;0.0063;0.0;0.698;0.232;405.4704;0.5679;0.1992;0.8097;117480.7415;217815.062;32779.8316;9.6534
;1.785;3734.466;-0.301;0.12;38.92;1.291;20986.855;1830.043;27691.946;0;0.0;752088.159;-0.71;0.492;0.2725;0.0268;0.007;0.0;0.672;0.218;381.8231;0.5601;0.1843;0.7846;119820.6326;213289.6544;33374.2621;15.0302
;1.905;3940.166;1.33;0.121;38.864;1.236;20931.542;1804.042;28339.785;0;0.0;768820.511;2.23;0.498;0.2917;0.0219;0.0071;0.0;0.659;0.181;381.6306;0.5492;0.1831;0.7639;125383.4464;221918.8181;34515.8316;20.0769
;1.628;3902.557;-0.032;0.121;38.889;1.156;19089.842;1812.374;29555.345;0;0.0;751000.832;-0.827;0.492;0.279;0.0327;0.0084;0.0;0.662;0.205;309.1306;0.5277;0.1696;0.7606;120113.7486;206300.4725;32622.7831;24.4668
;1.688;3691.986;-0.358;0.12;38.931;1.368;21119.733;1802.888;26468.915;0;0.0;722452.994;0.999;0.479;0.2698;0.0261;0.0069;0.0002;0.702;0.245;396.5743;0.5541;0.1929;0.7684;115673.1078;211924.2828;32213.6503;9.218
;1.709;3564.442;-0.214;0.121;38.941;1.458;21883.658;1838.507;26556.186;0;0.0;703303.824;0.413;0.475;0.2688;0.0279;0.0032;0.0;0.718;0.252;411.2409;0.5748;0.2016;0.7284;114446.6808;211706.9685;32067.2458;14.6576
;1.785;3734.466;-0.301;0.12;38.92;1.291;20986.855;1830.043;27691.946;0;0.0;752088.159;-0.71;0.492;0.2725;0.0268;0.007;0.0;0.672;0.218;381.8231;0.5601;0.1843;0.7846;119820.6326;213289.6544;33374.2621;15.0302
;1.905;3940.166;1.33;0.121;38.864;1.236;20931.542;1804.042;28339.785;0;0.0;768820.511;2.23;0.498;0.2917;0.0219;0.0071;0.0;0.659;0.181;381.6306;0.5492;0.1831;0.7639;125383.4464;221918.8181;34515.8316;20.0769
;1.872;3709.484;-0.197;0.121;38.953;1.406;21417.021;1826.249;27393.322;0;0.0;714352.325;3.783;0.477;0.2791;0.0252;0.0053;0.0;0.707;0.238;396.3856;0.5615;0.2029;0.7984;118005.1688;217801.5939;32909.3684;15.0951
;1.721;3615.551;-0.147;0.121;38.822;1.393;21389.755;1829.481;26979.468;0;0.0;707572.88;0.503;0.479;0.289;0.0252;0.0053;0.0004;0.705;0.232;404.4238;0.5627;0.2002;0.8264;116651.4096;215151.0839;32498.2759;14.6954
;1.722;3768.475;-0.362;0.121;38.851;1.416;21598.155;1814.741;27564.259;0;0.0;695643.23;1.804;0.477;0.2813;0.0276;0.0063;0.0;0.698;0.232;405.4704;0.5679;0.1992;0.8097;117480.7415;217815.062;32779.8316;9.6534
;1.628;3902.557;-0.032;0.121;38.889;1.156;19089.842;1812.374;29555.345;0;0.0;751000.832;-0.827;0.492;0.279;0.0327;0.0084;0.0;0.662;0.205;309.1306;0.5277;0.1696;0.7606;120113.7486;206300.4725;32622.7831;24.4668
;1.7337;3745.101800000001;-0.0816;0.1208;38.8856;1.3475999999999997;21078.8784;1822.6529000000005;27585.314599999994;0;0.0;722914.6141000001;0.6811;0.4826999999999999;0.27919;0.02727;0.0059499999999999;6.000000000000001e-05;0.6912;0.2284;387.50002;0.55786;0.1935599999999999;0.77518;117886.37986;214081.53951;32753.86519;15.07641
;1.498;3356.626;-0.077;0.124;38.822;1.307;19097.287;1858.327;23098.879;0;0.0;668706.027;2.595;0.464;0.2424;0.0288;0.0067;0.0;0.766;0.25;336.9872;0.5728;0.2064;0.9286;93558.104;174614.2995;26877.6474;8.8853
;1.407;3412.018;0.391;0.125;38.846;1.324;19620.053;1822.949;23458.694;0;0.0;698280.858;1.429;0.472;0.2383;0.0333;0.0049;0.0;0.756;0.283;337.9438;0.5696;0.2004;0.8305;91580.9138;171760.1052;26434.9346;8.9577
;1.374;3156.149;-0.082;0.125;38.881;1.347;19773.512;1844.153;23975.141;0;0.0;695722.493;2.227;0.47;0.2266;0.0345;0.0044;0.0002;0.747;0.245;363.6372;0.5684;0.2068;0.7593;88529.524;165882.8895;25666.1237;8.3575
;1.384;3346.135;-0.424;0.124;38.857;1.34;19918.521;1840.778;23950.283;0;0.0;697030.0;-1.16;0.475;0.2398;0.0305;0.0032;0.0;0.746;0.263;354.1508;0.5695;0.204;0.8214;90056.9979;170296.1408;25956.779;3.8482
;1.359;3172.892;-0.09;0.125;38.884;1.342;19638.817;1862.518;23899.318;0;0.0;696308.222;-1.427;0.47;0.2252;0.032;0.0047;0.0;0.747;0.245;357.5206;0.5762;0.2052;0.7547;89387.8028;166477.7229;25881.3502;6.9628
;1.364;3154.918;-0.618;0.124;38.801;1.359;20069.743;1863.19;24256.74;0;0.0;699055.714;-3.761;0.472;0.2228;0.0335;0.0071;0.0;0.751;0.244;373.4522;0.5765;0.2056;0.9167;89590.2025;168952.1242;25915.8511;6.6887
;1.396;3289.173;-0.523;0.123;38.866;1.391;20497.857;1900.727;23777.386;0;0.0;674120.261;-0.247;0.473;0.2258;0.0327;0.0047;0.0;0.757;0.249;390.4713;0.5792;0.2078;0.7755;89524.9358;169746.7823;25985.2281;7.7473
;1.385;3344.88;-0.182;0.123;38.846;1.293;19222.958;1860.1;23906.332;0;0.0;661168.592;-3.35;0.47;0.2436;0.03;0.0056;0.0;0.755;0.254;338.5895;0.5721;0.2054;0.8125;91853.121;171633.1312;26425.4368;4.9607
;1.427;3277.895;-0.122;0.124;38.892;1.372;20268.17;1832.093;23533.143;0;0.0;681315.864;-0.25;0.472;0.2422;0.0326;0.0053;0.0;0.753;0.245;376.6512;0.5814;0.2131;0.85;92150.0053;174222.4625;26510.6207;5.7563
;1.364;3270.27;-0.336;0.125;38.854;1.299;19319.566;1865.837;24255.601;0;0.0;689841.14;0.842;0.472;0.2336;0.0341;0.0045;-0.0168;0.748;0.226;361.4642;0.5683;0.2058;0.875;89448.1253;167108.5397;25815.1662;4.3936
;1.414;3283.162;-0.276;0.123;38.798;1.337;19651.077;1829.201;23828.974;0;0.0;681024.246;0.454;0.468;0.2318;0.0304;0.0029;0.0;0.757;0.266;350.9949;0.5662;0.2068;0.8182;90351.1502;170959.7341;26048.1525;3.7897
;1.425;3346.942;-0.113;0.124;38.827;1.35;19769.221;1843.263;24208.15;0;0.0;671272.686;2.589;0.469;0.2404;0.0318;0.0048;-0.0016;0.757;0.247;368.853;0.5766;0.2104;0.7222;91255.466;171932.0896;26246.0546;6.3116
;1.384;3287.992;0.153;0.124;38.833;1.301;19151.568;1841.057;24356.82;0;0.0;663046.364;-3.038;0.468;0.2269;0.0325;0.0037;-0.017;0.749;0.259;343.2815;0.5617;0.2087;0.8727;90005.7588;169728.9062;25968.5573;6.6443
;1.396;3166.892;0.392;0.124;38.855;1.339;19761.916;1844.114;23587.068;0;0.0;688712.802;-1.488;0.471;0.223;0.0321;0.005;0.0;0.756;0.261;359.0107;0.5747;0.2058;0.8621;90316.6458;169913.2365;26095.1972;4.8366
;1.44;3339.725;0.213;0.124;38.792;1.315;19387.546;1859.609;24228.228;0;0.0;664604.498;3.104;0.47;0.2385;0.0319;0.0055;0.0;0.755;0.271;343.4852;0.5646;0.206;0.963;90911.763;171451.9981;26182.9079;5.6175
;1.415;3290.82;-0.171;0.123;38.889;1.34;19743.163;1836.523;23125.527;0;0.0;690587.032;3.371;0.471;0.2312;0.0337;0.0068;0.0014;0.756;0.267;355.3672;0.5677;0.2091;0.9231;90792.9874;172143.8665;26232.7704;6.2061
;1.348;3324.035;0.147;0.124;38.919;1.348;19446.391;1858.003;23882.463;0;0.0;693388.017;-0.462;0.463;0.242;0.0325;0.0061;0.0;0.759;0.273;338.7386;0.5639;0.2058;0.75;90402.375;172090.9761;26065.7315;7.3503
;1.403;3265.085;-0.064;0.124;38.815;1.348;19742.622;1851.878;24536.155;0;0.0;687854.834;-0.093;0.468;0.2271;0.0322;0.0035;0.0;0.755;0.273;356.5772;0.5668;0.2057;0.8125;90080.2833;170527.234;25983.8833;5.4955
;1.389;3312.965;-0.475;0.125;38.863;1.308;19225.621;1880.706;23817.312;0;0.0;687073.906;1.701;0.468;0.2332;0.0317;0.0042;0.0;0.76;0.257;350.7865;0.5717;0.2032;0.6667;90736.7042;169290.1034;26160.691;6.115
;1.412;3257.364;0.152;0.125;38.818;1.307;19335.15;1838.814;23722.365;0;0.0;691017.018;1.128;0.472;0.2343;0.0335;0.0069;0.0;0.757;0.252;352.9868;0.5657;0.2042;0.8525;89102.7105;166618.8786;25712.8245;8.3876
;1.3992;3282.7969;-0.1052499999999999;0.1241;38.8479;1.3333499999999998;19632.03795;1851.692;23870.22895;0;0.0;684006.5287;0.2082;0.4699000000000001;0.2334349999999999;0.032215;0.0050249999999999;-0.00169;0.7543500000000001;0.2565;355.54747999999995;0.5706800000000001;0.20631;0.8283599999999998;90481.77883;170267.56104500004;26108.295399999995;6.365615000000001
;1.434;3375.226;-0.522;0.125;38.878;1.291;19165.528;1866.482;23989.169;0;0.0;665266.75;-0.709;0.472;0.2412;0.0337;0.0047;0.0016;0.757;0.267;339.6468;0.5601;0.2054;0.7917;91318.0743;171058.838;26297.1339;6.5699
;1.469;3376.5;-0.39;0.125;38.908;1.282;18929.091;1885.096;23282.358;0;0.0;679797.687;1.085;0.468;0.2409;0.0309;0.0066;0.0;0.76;0.256;335.4493;0.5545;0.2077;0.766;90866.0828;170419.8183;26136.6172;6.2485
;1.434;3375.226;-0.522;0.125;38.878;1.291;19165.528;1866.482;23989.169;0;0.0;665266.75;-0.709;0.472;0.2412;0.0337;0.0047;0.0016;0.757;0.267;339.6468;0.5601;0.2054;0.7917;91318.0743;171058.838;26297.1339;6.5699
;1.514;3339.64;0.366;0.124;38.863;1.298;19058.156;1853.653;24094.826;0;0.0;666274.267;-0.184;0.467;0.2393;0.0337;0.0056;0.0;0.747;0.269;328.7351;0.569;0.2062;0.7692;91940.881;171831.3523;26494.9014;5.0561
;1.469;3376.5;-0.39;0.125;38.908;1.282;18929.091;1885.096;23282.358;0;0.0;679797.687;1.085;0.468;0.2409;0.0309;0.0066;0.0;0.76;0.256;335.4493;0.5545;0.2077;0.766;90866.0828;170419.8183;26136.6172;6.2485
;1.406;3266.541;-0.269;0.126;38.81;1.314;19450.962;1856.977;23807.731;0;0.0;677224.683;-0.568;0.47;0.2324;0.0314;0.0048;0.0;0.759;0.25;362.7223;0.5627;0.2103;0.8958;90883.5024;170965.6876;26176.5697;5.4729
;1.378;3399.919;-0.315;0.124;38.821;1.344;19979.58;1864.629;24016.511;0;0.0;680914.427;2.136;0.473;0.2346;0.0325;0.0045;0.0002;0.756;0.261;356.24;0.5716;0.205;0.8;90233.1139;171034.4858;26164.066;3.4165
;1.439;3430.252;0.371;0.123;38.883;1.326;19595.877;1868.427;24045.683;0;0.0;667800.634;5.68;0.47;0.2445;0.0298;0.0037;0.0003;0.761;0.282;341.5734;0.5561;0.2052;0.8;91557.9766;174894.4269;26305.0445;5.0103
;1.397;3309.055;0.485;0.124;38.866;1.335;20009.091;1824.119;24421.877;0;0.0;693688.543;-0.501;0.473;0.2327;0.0323;0.005;0.0;0.76;0.275;350.7945;0.5724;0.2088;0.7541;91444.9043;172345.3381;26390.2129;7.9258
;1.419;3491.797;-0.372;0.123;38.911;1.323;19638.365;1857.594;23568.686;0;0.0;678959.551;4.034;0.47;0.2469;0.0302;0.0045;0.0;0.765;0.27;349.8475;0.5573;0.2094;0.871;92525.1559;175433.346;26607.8217;6.1786
;1.356;3331.017;0.645;0.125;38.925;1.349;19898.4;1855.971;24454.867;0;0.0;669932.049;-1.092;0.47;0.2353;0.0311;0.0058;0.0;0.752;0.253;360.0448;0.5662;0.2079;0.7458;90952.9746;172316.0422;26227.2733;3.9254
;1.416;3319.605;-0.229;0.126;38.858;1.328;19712.279;1841.799;23395.78;0;0.0;677739.498;0.913;0.472;0.2391;0.0336;0.005;0.0;0.752;0.273;338.6661;0.5777;0.2123;0.8113;91839.7331;172523.4108;26515.3508;6.8304
;1.514;3339.64;0.366;0.124;38.863;1.298;19058.156;1853.653;24094.826;0;0.0;666274.267;-0.184;0.467;0.2393;0.0337;0.0056;0.0;0.747;0.269;328.7351;0.569;0.2062;0.7692;91940.881;171831.3523;26494.9014;5.0561
;1.397;3309.055;0.485;0.124;38.866;1.335;20009.091;1824.119;24421.877;0;0.0;693688.543;-0.501;0.473;0.2327;0.0323;0.005;0.0;0.76;0.275;350.7945;0.5724;0.2088;0.7541;91444.9043;172345.3381;26390.2129;7.9258
;1.439;3430.252;0.371;0.123;38.883;1.326;19595.877;1868.427;24045.683;0;0.0;667800.634;5.68;0.47;0.2445;0.0298;0.0037;0.0003;0.761;0.282;341.5734;0.5561;0.2052;0.8;91557.9766;174894.4269;26305.0445;5.0103
;1.406;3266.541;-0.269;0.126;38.81;1.314;19450.962;1856.977;23807.731;0;0.0;677224.683;-0.568;0.47;0.2324;0.0314;0.0048;0.0;0.759;0.25;362.7223;0.5627;0.2103;0.8958;90883.5024;170965.6876;26176.5697;5.4729
;1.419;3491.797;-0.372;0.123;38.911;1.323;19638.365;1857.594;23568.686;0;0.0;678959.551;4.034;0.47;0.2469;0.0302;0.0045;0.0;0.765;0.27;349.8475;0.5573;0.2094;0.871;92525.1559;175433.346;26607.8217;6.1786
;1.378;3399.919;-0.315;0.124;38.821;1.344;19979.58;1864.629;24016.511;0;0.0;680914.427;2.136;0.473;0.2346;0.0325;0.0045;0.0002;0.756;0.261;356.24;0.5716;0.205;0.8;90233.1139;171034.4858;26164.066;3.4165
;1.416;3319.605;-0.229;0.126;38.858;1.328;19712.279;1841.799;23395.78;0;0.0;677739.498;0.913;0.472;0.2391;0.0336;0.005;0.0;0.752;0.273;338.6661;0.5777;0.2123;0.8113;91839.7331;172523.4108;26515.3508;6.8304
;1.356;3331.017;0.645;0.125;38.925;1.349;19898.4;1855.971;24454.867;0;0.0;669932.049;-1.092;0.47;0.2353;0.0311;0.0058;0.0;0.752;0.253;360.0448;0.5662;0.2079;0.7458;90952.9746;172316.0422;26227.2733;3.9254
;1.4228;3363.9551999999994;-0.023;0.1245;38.87230000000001;1.3190000000000002;19543.732899999995;1857.4747;23907.748800000005;0;0.0;675759.8089000001;1.0794;0.4704999999999999;0.2386899999999999;0.03192;0.0050199999999999;0.00021;0.7568999999999999;0.2656;346.37198;0.56476;0.2078199999999999;0.8004899999999999;91356.23989;172282.27459999995;26331.49914;5.66344
;1.406;3354.483;0.44;0.124;38.785;1.375;20058.066;1849.865;24369.43;0;0.0;677651.915;2.045;0.467;0.2364;0.0317;0.0058;0.0;0.767;0.246;385.4997;0.5613;0.2114;0.8;91351.6974;175006.5107;26275.3624;10.9062
;1.411;3288.996;0.708;0.123;38.878;1.316;19449.653;1863.253;24332.906;0;0.0;672200.658;0.773;0.469;0.2359;0.0325;0.0058;0.0;0.751;0.273;341.9487;0.5726;0.2045;0.8974;90496.9682;171265.1797;26130.148;4.748
;1.434;3375.226;-0.522;0.125;38.878;1.291;19165.528;1866.482;23989.169;0;0.0;665266.75;-0.709;0.472;0.2412;0.0337;0.0047;0.0016;0.757;0.267;339.6468;0.5601;0.2054;0.7917;91318.0743;171058.838;26297.1339;6.5699
;1.406;3266.541;-0.269;0.126;38.81;1.314;19450.962;1856.977;23807.731;0;0.0;677224.683;-0.568;0.47;0.2324;0.0314;0.0048;0.0;0.759;0.25;362.7223;0.5627;0.2103;0.8958;90883.5024;170965.6876;26176.5697;5.4729
;1.514;3339.64;0.366;0.124;38.863;1.298;19058.156;1853.653;24094.826;0;0.0;666274.267;-0.184;0.467;0.2393;0.0337;0.0056;0.0;0.747;0.269;328.7351;0.569;0.2062;0.7692;91940.881;171831.3523;26494.9014;5.0561
;1.469;3376.5;-0.39;0.125;38.908;1.282;18929.091;1885.096;23282.358;0;0.0;679797.687;1.085;0.468;0.2409;0.0309;0.0066;0.0;0.76;0.256;335.4493;0.5545;0.2077;0.766;90866.0828;170419.8183;26136.6172;6.2485
;1.378;3399.919;-0.315;0.124;38.821;1.344;19979.58;1864.629;24016.511;0;0.0;680914.427;2.136;0.473;0.2346;0.0325;0.0045;0.0002;0.756;0.261;356.24;0.5716;0.205;0.8;90233.1139;171034.4858;26164.066;3.4165
;1.439;3430.252;0.371;0.123;38.883;1.326;19595.877;1868.427;24045.683;0;0.0;667800.634;5.68;0.47;0.2445;0.0298;0.0037;0.0003;0.761;0.282;341.5734;0.5561;0.2052;0.8;91557.9766;174894.4269;26305.0445;5.0103
;1.356;3331.017;0.645;0.125;38.925;1.349;19898.4;1855.971;24454.867;0;0.0;669932.049;-1.092;0.47;0.2353;0.0311;0.0058;0.0;0.752;0.253;360.0448;0.5662;0.2079;0.7458;90952.9746;172316.0422;26227.2733;3.9254
;1.397;3309.055;0.485;0.124;38.866;1.335;20009.091;1824.119;24421.877;0;0.0;693688.543;-0.501;0.473;0.2327;0.0323;0.005;0.0;0.76;0.275;350.7945;0.5724;0.2088;0.7541;91444.9043;172345.3381;26390.2129;7.9258
;1.416;3319.605;-0.229;0.126;38.858;1.328;19712.279;1841.799;23395.78;0;0.0;677739.498;0.913;0.472;0.2391;0.0336;0.005;0.0;0.752;0.273;338.6661;0.5777;0.2123;0.8113;91839.7331;172523.4108;26515.3508;6.8304
